ElementId,Category,Type Name,Level,Length_m,SurfaceArea_m2,Volume_m3,StartX_m,StartY_m,StartZ_m,EndX_m,EndY_m,EndZ_m,ConnCount,ConnSizes_m
﻿1666342,Pipes,Standard,L1,24.000000000000004,11.527166742925095,0.43777332058047635,68.933805112105517,-46.280861135652259,2.7500000000000004,68.93380511210556,-22.280861135652255,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666344,Pipes,Standard,L1,11.55395120867645,1.1540386343215174,0.0091471563701664652,81.030184139843598,-42.679130301550487,2.7500000000000004,92.58413534852005,-42.679130301550515,2.7500000000000004,2,D=0.0320;D=0.0320
﻿1666417,Pipes,Standard,L1,8.0000000000000018,3.8667072164117537,0.14592444019349193,102.98035507219988,42.757854430820458,2.7500000000000004,102.9803550721999,50.757854430820458,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666419,Pipes,Standard,L1,7.0000000000000009,0.84014260153459064,0.0079802428230817454,102.98035507219991,63.348881652194812,2.7500000000000004,95.980355072199913,63.348881652194841,2.7500000000000004,2,D=0.0400;D=0.0400
﻿1666421,Pipes,Standard,L1,21.0,10.090830581703846,0.38305165550791687,71.584135348520178,67.358355599591135,2.7500000000000004,92.584135348520192,67.358355599591064,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666423,Pipes,Standard,L1,24.000000000000004,11.527166742925095,0.43777332058047635,68.933805112105659,40.719138864347755,2.7500000000000004,68.933805112105688,64.719138864347755,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666425,Pipes,Standard,L1,11.55395120867645,1.1540386343215174,0.0091471563701664652,81.03018413984374,44.320869698449528,2.7500000000000004,92.584135348520192,44.320869698449499,2.7500000000000004,2,D=0.0320;D=0.0320
﻿1666503,Pipes,Standard,L1,8.0000000000000018,3.8667072164117511,0.1459244401934921,-43.808621167570628,42.757854430820458,2.7500000000000004,-43.808621167570607,50.757854430820458,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666505,Pipes,Standard,L1,7.0000000000000009,0.84014260153459386,0.0079802428230814539,-97.539903078230139,105.970778269836,2.7500000000000004,-104.53990307823015,105.97077826983602,2.7500000000000004,2,D=0.0400;D=0.0400
﻿1666507,Pipes,Standard,L1,21.0,10.090830581703852,0.38305165550791653,-128.93612280190987,109.98025221723233,2.7500000000000004,-107.93612280190986,109.98025221723226,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666509,Pipes,Standard,L1,24.000000000000004,11.527166742925102,0.43777332058047597,-131.58645303832441,83.341035481988939,2.7500000000000004,-131.58645303832435,107.34103548198895,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666511,Pipes,Standard,L1,11.55395120867645,1.1540386343215174,0.0091471563701664652,-119.49007401058633,44.320869698449549,2.7500000000000004,-107.93612280190986,44.320869698449513,2.7500000000000004,2,D=0.0320;D=0.0320
﻿1666589,Pipes,Standard,L1,8.0000000000000018,3.8667072164117511,0.14592444019349213,-35.700509978133809,-65.949833616806487,2.7500000000000004,-35.700509978133802,-57.949833616806487,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666591,Pipes,Standard,L1,7.0000000000000009,0.84014260153458975,0.0079802428230816118,-35.70050997813378,-9.3987379561220887,2.7500000000000004,-42.70050997813378,-9.3987379561220674,2.7500000000000004,2,D=0.0400;D=0.0400
﻿1666593,Pipes,Standard,L1,21.0,10.090830581703845,0.38305165550791576,-116.93612280190986,-5.3892640087257631,2.7500000000000004,-95.93612280190986,-5.3892640087258306,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666595,Pipes,Standard,L1,24.000000000000004,11.527166742925102,0.43777332058047597,-119.58645303832438,-67.98854918327919,2.7500000000000004,-119.58645303832435,-43.98854918327919,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666597,Pipes,Standard,L1,11.55395120867645,1.1540386343215174,0.0091471563701664652,-107.49007401058631,-64.386818349177403,2.7500000000000004,-95.93612280190986,-64.386818349177432,2.7500000000000004,2,D=0.0320;D=0.0320
﻿1666659,Pipes,Standard,L1,8.0000000000000018,3.8667072164117511,0.1459244401934921,50.236580730240291,136.80305632863119,2.7500000000000004,50.236580730240306,144.80305632863121,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666687,Pipes,Standard,L1,8.0000000000000018,3.866707216411764,0.14592444019349488,-192.93722642188357,166.66104546289301,2.7500000000000004,-192.93722642188357,174.66104546289301,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666713,Pipes,Standard,L1,8.0000000000000018,3.866707216411756,0.14592444019349457,-240.73335041548265,-58.202038593757244,2.7500000000000004,-240.73335041548265,-50.202038593757244,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666772,Pipes,Standard,L1,8.0000000000000018,3.866707216411764,0.14592444019349488,304.35858099293364,-276.46450157226474,2.7500000000000004,304.35858099293364,-268.46450157226468,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666774,Pipes,Standard,L1,7.0000000000000009,0.84014260153459386,0.0079802428230814539,304.3585809929337,-215.49725715587556,2.7500000000000004,297.3585809929337,-215.4972571558755,2.7500000000000004,2,D=0.0400;D=0.0400
﻿1666776,Pipes,Standard,L1,21.0,10.090830581703855,0.38305165550792347,272.96236126925396,-211.48778320847927,2.7500000000000004,293.96236126925396,-211.48778320847933,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666778,Pipes,Standard,L1,24.000000000000004,11.527166742925113,0.43777332058048402,270.3120310328394,-278.5032171387374,2.7500000000000004,270.31203103283946,-254.5032171387374,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666780,Pipes,Standard,L1,11.55395120867645,1.1540386343214941,0.0091471563701649196,282.40841006057752,-274.90148630463563,2.7500000000000004,293.96236126925396,-274.90148630463568,2.7500000000000004,2,D=0.0320;D=0.0320
﻿1666799,Pipes,Standard,L1,24.000000000000004,11.527166742925155,0.43777332058046836,358.76028704828866,-307.24179761560777,2.7500000000000004,358.76028704828877,-283.24179761560777,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666807,Pipes,Standard,L1,24.000000000000004,11.527166742925155,0.43777332058046836,358.76028704828883,-220.24179761560774,2.7500000000000004,358.76028704828889,-196.24179761560771,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666835,Pipes,Standard,L1,8.0000000000000018,3.8667072164117471,0.14592444019349426,246.01786076861254,-218.20308204913508,2.7500000000000004,246.01786076861254,-210.20308204913508,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666837,Pipes,Standard,L1,7.0000000000000009,0.84014260153459386,0.0079802428230814539,192.286578857953,-154.99015821011952,2.7500000000000004,185.286578857953,-154.99015821011949,2.7500000000000004,2,D=0.0400;D=0.0400
﻿1666839,Pipes,Standard,L1,21.0,10.090830581703852,0.38305165550791653,160.89035913427327,-150.98068426272317,2.7500000000000004,181.89035913427327,-150.98068426272326,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666841,Pipes,Standard,L1,24.000000000000004,11.527166742925104,0.43777332058048374,158.24002889785876,-177.61990099796657,2.7500000000000004,158.24002889785879,-153.61990099796657,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666843,Pipes,Standard,L1,11.55395120867645,1.1540386343214941,0.0091471563701649196,170.33640792559683,-216.64006678150596,2.7500000000000004,181.89035913427327,-216.64006678150602,2.7500000000000004,2,D=0.0320;D=0.0320
﻿1666888,Pipes,Standard,L1,8.0000000000000018,3.8667072164117471,0.14592444019349426,254.12597195804935,-326.91077009676195,2.7500000000000004,254.12597195804935,-318.91077009676195,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666890,Pipes,Standard,L1,7.0000000000000009,0.84014260153459386,0.0079802428230814539,254.12597195804938,-270.35967443607757,2.7500000000000004,247.12597195804938,-270.35967443607757,2.7500000000000004,2,D=0.0400;D=0.0400
﻿1666892,Pipes,Standard,L1,21.0,10.090830581703855,0.38305165550792347,172.89035913427327,-266.35020048868131,2.7500000000000004,193.8903591342733,-266.35020048868137,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666894,Pipes,Standard,L1,24.000000000000004,11.527166742925113,0.43777332058048402,170.24002889785874,-328.94948566323473,2.7500000000000004,170.24002889785879,-304.94948566323467,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1666896,Pipes,Standard,L1,11.55395120867645,1.1540386343215707,0.009147156370168134,182.33640792559683,-325.3477548291329,2.7500000000000004,193.8903591342733,-325.34775482913295,2.7500000000000004,2,D=0.0320;D=0.0320
﻿1667162,Pipes,Standard,L1,280.55684183500364,134.36112318836939,5.1175125109037598,-123.53329624066451,-496.17493071820837,2.7500000000000004,154.29318569551859,-535.22089639194928,2.7500000000000004,2,D=0.1500;D=0.1500
﻿1667184,Pipes,Standard,L1,114.86552838719129,55.031648153258367,2.0952109909287793,-408.06725054005625,-571.05181966699024,2.7500000000000004,-408.06725054005602,-456.18629127979892,2.7500000000000004,2,D=0.1500;D=0.1500
